0.000000000000000000e+00 -2.021941648743418485e-07 -1.266805902381366536e-06 -1.372172138120016639e-06 -1.505291849831668814e-07 2.995396088798159827e-07 -8.637081521607738045e-08 1.308697885263490579e-07 -3.721243737434841825e-07 -7.015968790056198422e-07 -8.653268397872156411e-07 1.090931829112445906e-07 -5.920856221867461519e-08 1.193078614581024568e-06 7.414220942881338502e-05 2.212149427822413406e-04 7.377711049780968206e-05 5.762222710597798665e-07 -6.879853343729385183e-07 -2.086613314669918966e-07 -8.777350875610539670e-07 -1.371370373276004105e-06 -1.706193950012147447e-06 -1.112254915064848590e-06 -9.459412250843404028e-07 -7.022009398441514929e-07 -1.290140990325499755e-07 1.936742673117813732e-07 6.227718124396888928e-07 5.407361667502781460e-07 -2.019722985028077830e-08 -4.620143585648335699e-07 7.335075860538374536e-07 2.143474583823474437e-07
0.000000000000000000e+00 -2.203519749304033414e-08 -5.029030111336025071e-07 -7.941522855334407877e-07 -5.651101943327435772e-08 1.387588680719917948e-07 -1.145219753798836095e-07 4.914951850404386012e-07 -3.141772609245651403e-08 -1.126287167854340144e-06 -1.257998392793779303e-06 -6.653444563549160347e-07 -7.117000405959218110e-07 -3.415648779093296319e-07 1.069846924576658416e-06 7.377711049780968206e-05 2.208917004015622382e-04 7.409602130216474752e-05 1.500226575331031273e-06 -6.879853343729385183e-07 -1.085192298899740436e-06 -1.456206928451770596e-06 -1.570603373347876751e-06 -1.996799818944857274e-06 -1.312550873382717783e-06 -1.106271841853880494e-06 -8.070591222607075495e-07 -4.430614926505394194e-07 -2.921135973340319012e-07 3.792875466177241833e-08 -1.716956563246078811e-07 -4.411848497777525851e-07 -1.152921878825135570e-07 8.085215766632966672e-08
0.000000000000000000e+00 -2.688566487385374138e-08 -6.214950399751797182e-07 -3.996541055744257927e-07 8.203625951460104395e-08 -1.608704039275806090e-07 -2.069754953424113561e-07 -4.429001743110106704e-07 -5.236453327408137069e-07 -1.308326284895010253e-06 -1.411193363109126321e-06 -1.353193202531023726e-06 -9.515676610895303526e-07 -7.862106310991038174e-07 -5.323146398737369577e-07 5.762222710597798665e-07 7.409602130216474752e-05 2.209559004238452679e-04 7.409602130216474752e-05 5.762222710597798665e-07 -5.323146398737369577e-07 -7.862106310991038174e-07 -9.515676610895303526e-07 -1.353193202531023726e-06 -1.411193363109126321e-06 -1.308326284895010253e-06 -5.236453327408137069e-07 -4.429001743110106704e-07 -2.069754953424113561e-07 -1.608704039275806090e-07 8.203625951460104395e-08 -3.996541055744257927e-07 -6.214950399751797182e-07 -2.688566487385374138e-08
0.000000000000000000e+00 8.085215766632966672e-08 -1.152921878825135570e-07 -4.411848497777525851e-07 -1.716956563246078811e-07 3.792875466177241833e-08 -2.921135973340319012e-07 -4.430614926505394194e-07 -8.070591222607075495e-07 -1.106271841853880494e-06 -1.312550873382717783e-06 -1.996799818944857274e-06 -1.570603373347876751e-06 -1.456206928451770596e-06 -1.085192298899740436e-06 -6.879853343729385183e-07 1.500226575331031273e-06 7.409602130216474752e-05 2.208917004015622382e-04 7.377711049780968206e-05 1.069846924576658416e-06 -3.415648779093296319e-07 -7.117000405959218110e-07 -6.653444563549160347e-07 -1.257998392793779303e-06 -1.126287167854340144e-06 -3.141772609245651403e-08 4.914951850404386012e-07 -1.145219753798836095e-07 1.387588680719917948e-07 -5.651101943327435772e-08 -7.941522855334407877e-07 -5.029030111336025071e-07 -2.203519749304033414e-08
0.000000000000000000e+00 2.143474583823474437e-07 7.335075860538374536e-07 -4.620143585648335699e-07 -2.019722985028077830e-08 5.407361667502781460e-07 6.227718124396888928e-07 1.936742673117813732e-07 -1.290140990325499755e-07 -7.022009398441514929e-07 -9.459412250843404028e-07 -1.112254915064848590e-06 -1.706193950012147447e-06 -1.371370373276004105e-06 -8.777350875610539670e-07 -2.086613314669918966e-07 -6.879853343729385183e-07 5.762222710597798665e-07 7.377711049780968206e-05 2.212149427822413406e-04 7.414220942881338502e-05 1.193078614581024568e-06 -5.920856221867461519e-08 1.090931829112445906e-07 -8.653268397872156411e-07 -7.015968790056198422e-07 -3.721243737434841825e-07 1.308697885263490579e-07 -8.637081521607738045e-08 2.995396088798159827e-07 -1.505291849831668814e-07 -1.372172138120016639e-06 -1.266805902381366536e-06 -2.021941648743418485e-07
0.000000000000000000e+00 2.048969748910027154e-07 1.215592170217098811e-06 8.830262075608871571e-07 1.061981519757312400e-06 1.057562357116972684e-06 7.739476362939634388e-07 3.536686533984917857e-07 -1.474943685915782083e-07 -6.512317158791251888e-07 -4.186650468797841696e-07 -9.537564585851831948e-07 -1.299877466644377810e-06 -9.828061254266098607e-07 -2.068661962606464545e-07 -8.777350875610539670e-07 -1.085192298899740436e-06 -5.323146398737369577e-07 1.069846924576658416e-06 7.414220942881338502e-05 2.224219958370339729e-04 7.506356312282490989e-05 1.449508088948350965e-06 -4.140431015431024310e-08 -4.990344287173323618e-07 -5.619641320587524199e-07 -1.066335243981074648e-07 2.240485055252947360e-07 2.284964432436476532e-07 3.309454531116305303e-07 -2.556318823503310976e-07 -9.788028430483370927e-07 -7.904437478365662299e-07 -1.443015782763848607e-07
0.000000000000000000e+00 -1.006993668298694109e-08 8.489499259743670737e-07 1.368644268003855670e-06 7.836261643691213326e-07 6.799552708551507022e-07 8.361485844239732145e-07 -1.850472090912275856e-07 -5.459729487840336654e-07 -1.172650428278719764e-06 -1.381348565929271906e-06 -1.482133500032466497e-06 -2.104925135739571754e-06 -1.907918106069008845e-06 -9.828061254266098607e-07 -1.371370373276004105e-06 -1.456206928451770596e-06 -7.862106310991038174e-07 -3.415648779093296319e-07 1.193078614581024568e-06 7.506356312282490989e-05 2.221295448669361296e-04 7.478004520245485590e-05 1.633954918516412366e-06 -1.071271393612113555e-08 2.668339215987909867e-07 6.687226341595422500e-07 7.682057504604194855e-08 -1.473435048595123893e-07 8.881436881404468457e-07 1.620543273923854963e-07 -1.450498049647302514e-06 -7.072540365286833561e-07 3.752426635521816011e-08
0.000000000000000000e+00 1.764085042067238458e-07 8.282540946374586755e-07 1.142616620992775784e-06 7.882496487296693602e-07 1.254149647070229176e-07 -1.790293188747960899e-07 -3.251538573529325152e-07 -6.021267310402691170e-07 -5.936657924027760548e-07 -1.179440760742167022e-06 -1.402809856088970759e-06 -2.027896626981834360e-06 -2.104925135739571754e-06 -1.299877466644377810e-06 -1.706193950012147447e-06 -1.570603373347876751e-06 -9.515676610895303526e-07 -7.117000405959218110e-07 -5.920856221867461519e-08 1.449508088948350965e-06 7.478004520245485590e-05 2.230480601901863003e-04 7.551189443134508560e-05 2.556354669950236699e-06 1.204547228902219552e-06 7.716439770417436036e-07 2.821985099800254483e-07 5.837260346240484662e-08 1.506610354844396322e-07 1.968957081437348915e-07 -8.609179598641856989e-07 -8.609583831126512648e-07 -8.248388038280932825e-08
0.000000000000000000e+00 8.103391397894522454e-08 4.729113968204112303e-07 1.199137904108491100e-06 8.820403430436879501e-07 8.915750164883711061e-08 -8.812909758235164691e-07 -6.215458817744870015e-07 -5.672964398929435664e-07 -3.715611176824583121e-08 -3.538055270806492262e-07 -1.128047991599385035e-06 -1.402809856088970759e-06 -1.482133500032466497e-06 -9.537564585851831948e-07 -1.112254915064848590e-06 -1.996799818944857274e-06 -1.353193202531023726e-06 -6.653444563549160347e-07 1.090931829112445906e-07 -4.140431015431024310e-08 1.633954918516412366e-06 7.551189443134508560e-05 2.227019872827622790e-04 7.618010043660639811e-05 3.088544787270021922e-06 1.289185854945705735e-06 1.101913270409908732e-06 7.872505483826931263e-07 4.669005924857520693e-07 4.789805584736638722e-07 -7.820115191590381158e-08 -5.300745287477373348e-07 -1.063527032599972205e-07
0.000000000000000000e+00 5.293570204421207844e-08 3.486029241131292477e-07 7.321097652435952443e-07 1.003683980372341850e-06 2.812757554928877258e-07 -1.293646291263670437e-07 -9.096673471577249234e-07 -7.519409656023509652e-07 -4.768629028995744424e-08 -2.256079046870734090e-07 -3.538055270806492262e-07 -1.179440760742167022e-06 -1.381348565929271906e-06 -4.186650468797841696e-07 -9.459412250843404028e-07 -1.312550873382717783e-06 -1.411193363109126321e-06 -1.257998392793779303e-06 -8.653268397872156411e-07 -4.990344287173323618e-07 -1.071271393612113555e-08 2.556354669950236699e-06 7.618010043660639811e-05 2.234686658375606200e-04 7.604937398784023851e-05 2.551413541687560077e-06 1.070967952035597403e-06 1.356740784216245602e-06 1.621994916755950303e-06 1.422938477035211678e-06 2.489924570960394284e-07 -2.813568336678822752e-07 -1.955756938094334742e-07
0.000000000000000000e+00 -3.103579048463803362e-08 2.030713240469225182e-07 4.757020592591146404e-07 7.681027842572061501e-07 3.062188912408090836e-07 -9.056677939153543310e-08 -7.398969232069376233e-07 -7.922167159770910225e-07 -5.672049157107440608e-07 -4.768629028995744424e-08 -3.715611176824583121e-08 -5.936657924027760548e-07 -1.172650428278719764e-06 -6.512317158791251888e-07 -7.022009398441514929e-07 -1.106271841853880494e-06 -1.308326284895010253e-06 -1.126287167854340144e-06 -7.015968790056198422e-07 -5.619641320587524199e-07 2.668339215987909867e-07 1.204547228902219552e-06 3.088544787270021922e-06 7.604937398784023851e-05 2.225664656229444944e-04 7.617609547135790788e-05 3.600709033813878112e-06 2.269699959198076126e-06 2.044144533507499914e-06 1.904799714832944015e-06 8.288480408700395245e-07 2.864328283214362379e-07 4.677490916492802954e-08
0.000000000000000000e+00 1.314203708516769513e-08 5.937619067857320311e-07 9.508952564334783434e-07 6.599448472777829449e-07 2.601547626705228478e-07 3.448693602023383287e-08 -6.651135002213065699e-07 -9.822583092154836624e-07 -7.922167159770910225e-07 -7.519409656023509652e-07 -5.672964398929435664e-07 -6.021267310402691170e-07 -5.459729487840336654e-07 -1.474943685915782083e-07 -1.290140990325499755e-07 -8.070591222607075495e-07 -5.236453327408137069e-07 -3.141772609245651403e-08 -3.721243737434841825e-07 -1.066335243981074648e-07 6.687226341595422500e-07 7.716439770417436036e-07 1.289185854945705735e-06 2.551413541687560077e-06 7.617609547135790788e-05 2.240613849285263449e-04 7.746613069251911021e-05 4.576329184518724362e-06 2.388899767280360930e-06 1.288747518712393929e-06 6.407427248347373511e-07 3.910902885079294239e-07 2.121499197600372649e-07
0.000000000000000000e+00 4.369846116693952987e-08 5.347484281033567163e-07 1.997909656394406278e-07 2.878480000965843854e-07 1.687271375834303847e-07 -6.176715248295282380e-09 -7.640726651814122934e-07 -6.651135002213065699e-07 -7.398969232069376233e-07 -9.096673471577249234e-07 -6.215458817744870015e-07 -3.251538573529325152e-07 -1.850472090912275856e-07 3.536686533984917857e-07 1.936742673117813732e-07 -4.430614926505394194e-07 -4.429001743110106704e-07 4.914951850404386012e-07 1.308697885263490579e-07 2.240485055252947360e-07 7.682057504604194855e-08 2.821985099800254483e-07 1.101913270409908732e-06 1.070967952035597403e-06 3.600709033813878112e-06 7.746613069251911021e-05 2.244298600715804721e-04 7.767562371804597897e-05 3.203465619710615983e-06 7.780875100629630509e-07 7.302261023944188170e-07 -1.254102469938352995e-07 5.941729611648050700e-08
0.000000000000000000e+00 2.363424830244964226e-08 2.342277837132114345e-07 6.430836618319819702e-07 3.052701361625834713e-07 5.848987933049539555e-07 4.642710455757250581e-07 -6.176715248295282380e-09 3.448693602023383287e-08 -9.056677939153543310e-08 -1.293646291263670437e-07 -8.812909758235164691e-07 -1.790293188747960899e-07 8.361485844239732145e-07 7.739476362939634388e-07 6.227718124396888928e-07 -2.921135973340319012e-07 -2.069754953424113561e-07 -1.145219753798836095e-07 -8.637081521607738045e-08 2.284964432436476532e-07 -1.473435048595123893e-07 5.837260346240484662e-08 7.872505483826931263e-07 1.356740784216245602e-06 2.269699959198076126e-06 4.576329184518724362e-06 7.767562371804597897e-05 2.241843594554730843e-04 7.601485091616753194e-05 2.289343914988634934e-06 3.774691887266910295e-07 -1.876746575506194761e-07 -5.767842470490222645e-09
0.000000000000000000e+00 9.046268822751592221e-08 1.520508596099276540e-07 6.083388678287715780e-07 2.368056371897103826e-07 1.292880164948926756e-06 5.848987933049539555e-07 1.687271375834303847e-07 2.601547626705228478e-07 3.062188912408090836e-07 2.812757554928877258e-07 8.915750164883711061e-08 1.254149647070229176e-07 6.799552708551507022e-07 1.057562357116972684e-06 5.407361667502781460e-07 3.792875466177241833e-08 -1.608704039275806090e-07 1.387588680719917948e-07 2.995396088798159827e-07 3.309454531116305303e-07 8.881436881404468457e-07 1.506610354844396322e-07 4.669005924857520693e-07 1.621994916755950303e-06 2.044144533507499914e-06 2.388899767280360930e-06 3.203465619710615983e-06 7.601485091616753194e-05 2.227368590795313790e-04 7.527853332777536849e-05 2.078480300082781579e-06 3.376358711095487317e-07 -4.640205997741783706e-08
0.000000000000000000e+00 3.937615644273450451e-08 -5.899165064627522398e-08 3.839403642527772159e-07 5.476001880213442777e-07 2.368056371897103826e-07 3.052701361625834713e-07 2.878480000965843854e-07 6.599448472777829449e-07 7.681027842572061501e-07 1.003683980372341850e-06 8.820403430436879501e-07 7.882496487296693602e-07 7.836261643691213326e-07 1.061981519757312400e-06 -2.019722985028077830e-08 -1.716956563246078811e-07 8.203625951460104395e-08 -5.651101943327435772e-08 -1.505291849831668814e-07 -2.556318823503310976e-07 1.620543273923854963e-07 1.968957081437348915e-07 4.789805584736638722e-07 1.422938477035211678e-06 1.904799714832944015e-06 1.288747518712393929e-06 7.780875100629630509e-07 2.289343914988634934e-06 7.527853332777536849e-05 2.227627357318621992e-04 7.453501479054504037e-05 1.554875210480339043e-06 1.734885662137888261e-08
0.000000000000000000e+00 1.112107138884231926e-07 1.778717680639245161e-07 4.769612195966839742e-07 3.839403642527772159e-07 6.083388678287715780e-07 6.430836618319819702e-07 1.997909656394406278e-07 9.508952564334783434e-07 4.757020592591146404e-07 7.321097652435952443e-07 1.199137904108491100e-06 1.142616620992775784e-06 1.368644268003855670e-06 8.830262075608871571e-07 -4.620143585648335699e-07 -4.411848497777525851e-07 -3.996541055744257927e-07 -7.941522855334407877e-07 -1.372172138120016639e-06 -9.788028430483370927e-07 -1.450498049647302514e-06 -8.609179598641856989e-07 -7.820115191590381158e-08 2.489924570960394284e-07 8.288480408700395245e-07 6.407427248347373511e-07 7.302261023944188170e-07 3.774691887266910295e-07 2.078480300082781579e-06 7.453501479054504037e-05 2.207883563750456042e-04 7.445727517964030031e-05 1.692987149595401484e-06
0.000000000000000000e+00 1.193847039829080844e-07 -1.838384332259966660e-07 1.778717680639245161e-07 -5.899165064627522398e-08 1.520508596099276540e-07 2.342277837132114345e-07 5.347484281033567163e-07 5.937619067857320311e-07 2.030713240469225182e-07 3.486029241131292477e-07 4.729113968204112303e-07 8.282540946374586755e-07 8.489499259743670737e-07 1.215592170217098811e-06 7.335075860538374536e-07 -1.152921878825135570e-07 -6.214950399751797182e-07 -5.029030111336025071e-07 -1.266805902381366536e-06 -7.904437478365662299e-07 -7.072540365286833561e-07 -8.609583831126512648e-07 -5.300745287477373348e-07 -2.813568336678822752e-07 2.864328283214362379e-07 3.910902885079294239e-07 -1.254102469938352995e-07 -1.876746575506194761e-07 3.376358711095487317e-07 1.554875210480339043e-06 7.445727517964030031e-05 2.200268803963887775e-04 5.151136159654512111e-05
